content,score,reviewCreatedVersion,at,sentiment,sentiment_score
lebih mudah byk fitur,5,2.73.0,2024-11-18 00:27:15,LABEL_1,0.982524573802948
Goood👏👏,5,2.71.1,2024-11-18 00:25:54,LABEL_1,0.935163676738739
Brimo memudah kan dalam teransaksi,5,2.73.0,2024-11-18 00:20:14,LABEL_0,0.8304274082183838
Cukup baik,5,,2024-11-18 00:17:23,LABEL_0,0.9998830556869507
"aneh,login aja ga bsa",1,2.73.0,2024-11-18 00:17:19,LABEL_0,0.9999182224273682
Sangat memuaskan,5,2.73.0,2024-11-18 00:12:28,LABEL_0,0.9997604489326477
Good👍🏻👍🏻👍🏻,5,2.72.0,2024-11-18 00:09:35,LABEL_1,0.9998288154602051
kenapa kok gabisa di lanjutkan padahal sudah punya rekening dan semua kolom sudah di isi,1,,2024-11-18 00:08:40,LABEL_0,0.9998261332511902
Mantap banget 👍👍👍👍,5,2.72.0,2024-11-18 00:06:15,LABEL_1,0.999861478805542
cepat,5,2.72.0,2024-11-18 00:04:25,LABEL_1,0.9983419179916382
Fitur kurang lengkap.. Seharusnya laporan transfer data tersimpan seharusnya bisa di hapus.. Sebenarnya fitur itu ada tapi tidak bisa di pakai .. ketika mau menghapus tidak bisa..,5,2.72.0,2024-11-17 23:50:36,LABEL_0,0.999933123588562
Potongan tiap bulan gak jelas!! Sering ada potongan sms notifikasi Rp 750 tapi gak ada sms masuk. Itu uang terus dikemanain? Kalo sekali-sekali gakpapa. Kalo sering dan banyak nasabah yg seperti itu ya akhirnya banyak juga tu duit gak jelas. Tolong diperbaiki!!,2,,2024-11-17 23:47:31,LABEL_0,0.9999293088912964
Sangat membatu untuk transaksi,5,2.73.0,2024-11-17 23:40:40,LABEL_0,0.9994831085205078
Tolong di benahi untuk pembayaran Qris nya kalau bisa dihapus aja soalnya banyak digunakan untuk penipuan? Saya ketipu 6500000 trimakasih,1,2.72.0,2024-11-17 23:35:33,LABEL_0,0.9999035596847534
"APK Bermasalah,nggak bisa buka rekening padahal jaringan bagus. Udah tahap terakhir malah nggak bisa di akses ta*k². Download uninstal,download uninstal berkali² tetap nggak ada perubahan nj*ng",3,2.72.0,2024-11-17 23:33:19,LABEL_0,0.9999302625656128
sangat memuaskan,5,2.73.0,2024-11-17 23:28:41,LABEL_0,0.9997512698173523
Setelah di update kok gak bisa di tekan yaa.. tidak bisa masuk,3,2.73.0,2024-11-17 23:20:03,LABEL_0,0.999925971031189
Mantap,5,2.72.0,2024-11-17 23:16:09,LABEL_1,0.9820002913475037
Mudah dan sangat membantu,5,2.73.0,2024-11-17 23:16:07,LABEL_0,0.9998679161071777
Mantap,5,2.73.0,2024-11-17 23:11:48,LABEL_1,0.9820002913475037
Sagat mmbatu,5,,2024-11-17 23:10:59,LABEL_0,0.9999281167984009
Sangat senang,5,2.73.0,2024-11-17 22:52:41,LABEL_1,0.9701107740402222
Top bett,5,2.72.0,2024-11-17 22:51:34,LABEL_1,0.9816546440124512
Oke,5,,2024-11-17 22:50:23,LABEL_0,0.9997300505638123
Aplikasi brimob tidak bisa di gunakan menu login tidak bisa di klik,5,2.73.0,2024-11-17 22:46:59,LABEL_0,0.999924898147583
"Terimakasih pelayanan baik,dan cepat",5,2.72.0,2024-11-17 22:45:25,LABEL_1,0.9997729659080505
Mantap,5,,2024-11-17 22:40:31,LABEL_1,0.9820002913475037
update malah nguwer buat transaksi,1,,2024-11-17 22:36:35,LABEL_0,0.9999262094497681
Berharap tiba tiba ada yang tf ratusan juta. Ampe sekarang masih berharap,5,2.73.0,2024-11-17 22:35:52,LABEL_0,0.9995293617248535
Sangat bermanfaat,5,2.73.0,2024-11-17 22:32:22,LABEL_0,0.9997846484184265
Trimakasih bantuanya,5,2.72.0,2024-11-17 22:29:38,LABEL_1,0.6562014818191528
Knp yah aku beli pulsa tapi udh sejam nggk masuk masuk tpi saldoku berkurang😭😭,1,2.72.0,2024-11-17 22:28:12,LABEL_0,0.999930739402771
Ok,5,,2024-11-17 22:21:21,LABEL_0,0.9997263550758362
Apk ini sangat di rekomendasikan,5,2.72.0,2024-11-17 22:20:36,LABEL_0,0.9998291730880737
Mantaap,5,,2024-11-17 22:19:49,LABEL_0,0.9998779296875
Transaksi jadi lebih mudah,5,2.72.0,2024-11-17 22:17:52,LABEL_1,0.9992446899414062
ini serius ada biaya sms?,4,,2024-11-17 22:15:17,LABEL_0,0.9999287128448486
Bagus,5,,2024-11-17 22:14:49,LABEL_1,0.9978862404823303
Sangat membantu,5,2.73.0,2024-11-17 22:12:11,LABEL_0,0.9348582029342651
"Lebih mudah transaksi pakai aplikasi ini , cma sdh lebih sering di update 😌",5,2.73.0,2024-11-17 22:08:23,LABEL_1,0.9994762539863586
Belakangan ini kenapa ya setiap mau pake aplikasinya selalu minta update? Kadang kesal masa dalam seminggu bisa sampe 3-4 kali minta update?,4,2.73.0,2024-11-17 22:02:54,LABEL_0,0.9999067783355713
Aplksi brimo sy gk bisa di buka error trus,5,2.53.0,2024-11-17 22:02:33,LABEL_0,0.9999302625656128
good,5,2.73.0,2024-11-17 21:54:39,LABEL_1,0.999810516834259
"Kurang puas dengan layanan nya, Saya beli pulsa di brimo 150 ribu sampai saat ini gak masuk masuk dan saldo saya terpotong.tolong pihat berimo bagaman ini .kalo gak bisa kembilkan saja saldo saya yg sudah terpotong",3,2.73.0,2024-11-17 21:54:18,LABEL_0,0.9998369216918945
kenapa ya udah di update gk bisa login.tolong di perbaiki lagi ya,3,2.73.0,2024-11-17 21:44:04,LABEL_0,0.9999126195907593
bagus,5,2.73.0,2024-11-17 21:41:34,LABEL_0,0.9995343685150146
Selalu salah Pin,1,2.72.0,2024-11-17 21:39:42,LABEL_0,0.9999126195907593
Sangat Membantu,5,2.73.0,2024-11-17 21:36:00,LABEL_0,0.9646068811416626
Saya tidak bisa daftar dan selalu gagal terus no rekening salah lah tapi itu udah bener aku cantumin no nya,3,,2024-11-17 21:35:38,LABEL_0,0.999914288520813
Kak . Ini brimo nya kenapa ngehang lagi yaa . Gak bisa dipencet apa apa . Aplikasinya,5,2.73.0,2024-11-17 21:35:19,LABEL_0,0.9999406337738037
"Kasih pilihan hapus SMS notifikasi dong, boros saldo kepotong terus buat SMS. Mana tarifnya naik terus",1,,2024-11-17 21:34:27,LABEL_0,0.9999349117279053
"Habis update g bisa di klik semua, payah sekali brimo ini",1,2.73.0,2024-11-17 21:32:12,LABEL_0,0.9998810291290283
Bagus dan nyaman,5,2.73.0,2024-11-17 21:32:07,LABEL_0,0.9998441934585571
Mudah untuk semuanya,5,2.73.0,2024-11-17 21:31:57,LABEL_1,0.9987766146659851
"potongan sms selalu berkurang padahal notif email,app sudah ada dan yang parah lagi no sudah di ganti masih di kirim no lama yang sudah tidak aktif 🥴🤕😱",2,2.73.0,2024-11-17 21:30:47,LABEL_0,0.9999301433563232
Mudah-mudahan di akses jarang gagguan,5,2.72.0,2024-11-17 21:28:18,LABEL_0,0.9999319314956665
Sangat bagus,5,2.73.0,2024-11-17 21:23:07,LABEL_0,0.999778687953949
Puaaaassssss,5,2.73.0,2024-11-17 21:20:41,LABEL_1,0.5615715980529785
"Satu hal yang saya suka dari BRImo adalah kemudahan melakukan pembayaran dengan QRIS. Ini sangat berguna saat saya bepergian, dan lebih cepat juga dibandingkan harus memindai QR dari aplikasi lain.",5,2.72.0,2024-11-17 21:19:10,LABEL_1,0.9995508790016174
Jadi lebih mudah bayar apapun Semoga makin maju lagi,5,2.73.0,2024-11-17 21:18:55,LABEL_1,0.9996356964111328
Keren,5,2.73.0,2024-11-17 21:15:54,LABEL_1,0.9997929930686951
Bank terburuk yang pernah sya pke setiap mau login Lebih banyak mempersulit setiap kali update bedak Dengan mandiri mau pun BNI,1,2.73.0,2024-11-17 21:14:40,LABEL_0,0.999901533126831
Mantap,5,2.73.0,2024-11-17 21:14:19,LABEL_1,0.9820002913475037
"Mempermudah, mantap 👍👍",5,2.73.0,2024-11-17 21:12:36,LABEL_1,0.9997100234031677
👍,5,2.73.0,2024-11-17 21:12:27,LABEL_1,0.9991810917854309
Sangat seneng saya bisa tf lbih cepat.,5,2.73.0,2024-11-17 21:07:11,LABEL_1,0.9996551275253296
Ok,5,2.72.0,2024-11-17 21:03:38,LABEL_0,0.9997263550758362
Dihp HUAWEI nova 3i tidk bisa melihat mutasi mohon untuk diperbaiki,3,2.73.0,2024-11-17 21:02:09,LABEL_0,0.999925971031189
Brimo mantap 👌,5,2.73.0,2024-11-17 21:01:55,LABEL_1,0.9998359680175781
Mantap transaksi sangat mudah,5,2.72.0,2024-11-17 21:00:01,LABEL_0,0.9998859167098999
"pelayanan memuaskan, terimakasih..",5,2.73.0,2024-11-17 20:59:42,LABEL_1,0.9993706345558167
Sukaaaa apa apa jadi lebih mudah,4,,2024-11-17 20:59:20,LABEL_1,0.9997965693473816
Penggunaan mudah,4,2.73.0,2024-11-17 20:57:28,LABEL_0,0.9975614547729492
Aplikasi nya sangat bagus,5,2.73.0,2024-11-17 20:54:56,LABEL_1,0.7849478125572205
Bagus,5,2.72.0,2024-11-17 20:49:34,LABEL_1,0.9978862404823303
Mantap Puas banget,5,,2024-11-17 20:47:13,LABEL_0,0.9999011754989624
Mempermudah,5,2.72.0,2024-11-17 20:44:52,LABEL_0,0.9997655749320984
"Makin kesini makin ancur, notif gk ada, uang masuk/uang keluar. Telpon bebas pulsa ngebug gk ada suara, menu aktivitas resinya kadang gk muncul. Update trs bukan nya makin maju, malah makin mundur gaje amat..",1,2.73.0,2024-11-17 20:42:27,LABEL_0,0.9999167919158936
transaksi lunas,5,2.72.0,2024-11-17 20:41:27,LABEL_0,0.9988468885421753
OK,5,2.72.0,2024-11-17 20:40:05,LABEL_0,0.9998613595962524
"Brimo sekarang sering eror, gak bisa di buka, buat apa update sekarang aplikasi di pencet aja gak bisa sama sekali, tolong perbaiki yg benar, potongan notifikasi aja banyak, aplikasi eror sekarang, payah",1,2.73.0,2024-11-17 20:30:13,LABEL_0,0.9999057054519653
"Transaksi cepat, dan mudah",5,2.73.0,2024-11-17 20:22:04,LABEL_1,0.9988903403282166
Kenapa harus update terusss,4,2.72.0,2024-11-17 20:18:40,LABEL_0,0.999852180480957
Setelah di perbaharui malah susah login..menghambat pekerjaan...,1,2.73.0,2024-11-17 20:16:51,LABEL_0,0.9999368190765381
Membantu dan memudahkan,5,2.73.0,2024-11-17 20:15:56,LABEL_0,0.9998958110809326
"BRImo memudahkan semua aspek keuangan saya. Proses pembayaran tagihan, isi pulsa, dan cara top-up e-wallet jadi lebih cepat dan praktis. Enggak ribet kayak aplikasi lain yang kadang bikin frustasi.",5,2.72.0,2024-11-17 20:08:47,LABEL_1,0.9996874332427979
sangat baik👍,5,2.72.0,2024-11-17 20:06:14,LABEL_0,0.9998173117637634
"Aplikasi sudah nyaman dan baik, meskipun terkadang ada kendala saat log in",5,2.72.0,2024-11-17 20:01:47,LABEL_0,0.999672532081604
Good,5,2.73.0,2024-11-17 19:51:43,LABEL_1,0.9998272061347961
mantap,5,2.73.0,2024-11-17 19:49:48,LABEL_0,0.9989400506019592
Bagus,5,,2024-11-17 19:47:02,LABEL_1,0.9978862404823303
"Aplikasinya knapa nih,,, di klik gak ada respon sama sekali..... , tolong d perbaiki🙏🙏",1,2.73.0,2024-11-17 19:46:19,LABEL_0,0.9999327659606934
Ga bisa masuk setelah update,1,,2024-11-17 19:44:04,LABEL_0,0.9999154806137085
Makin hari makin buruk,1,2.72.0,2024-11-17 19:43:39,LABEL_0,0.9998672008514404
Mudah di mengerti,5,2.72.0,2024-11-17 19:39:15,LABEL_0,0.9998881816864014
"Setelah di update aplikasi tidak bisa login untuk toch saja tidak bisa, gimana brimo nih.",4,,2024-11-17 19:34:26,LABEL_0,0.9998916387557983
Mantapp,5,2.72.0,2024-11-17 19:32:00,LABEL_0,0.9998940229415894
"Mengapa aplikasi brimo saya menu nya tidak dapat di klik yaaa, apa sedang ada trouble. Saya sebagai mahasiswa yang sangat membutuhkan aplikasi ini untuk kebutuhan sehari-hari dan kuliah. Padahal baru di update tapi GAK BISA DI KLIK SAMA SEKALI",4,2.73.0,2024-11-17 19:30:24,LABEL_0,0.9998781681060791
Sangat membatu,4,,2024-11-17 19:26:12,LABEL_0,0.9999028444290161
Paling keren👍👍,5,2.73.0,2024-11-17 19:21:39,LABEL_1,0.9998375177383423
"Baru foto KTP, suruh ngisi nik manual, nama, pas di submit suruh cek lagi tanpa di kasih tau salahnya dimana, sampek suruh nyoba hari berikutnya. Fix cacad.",1,2.72.0,2024-11-17 19:20:30,LABEL_0,0.9999221563339233
Respon cepat,5,2.72.0,2024-11-17 19:16:48,LABEL_0,0.9999041557312012
Kenapa sekarang ada pemotongan admin fee nyaa setiap bulan,2,2.73.0,2024-11-17 19:13:05,LABEL_0,0.9999306201934814
Alhamdulillah membantu transaksi,5,2.72.0,2024-11-17 18:59:36,LABEL_1,0.9998363256454468
Habis update malah akun keblokir Makin ngaco aplikasinya Belom masukno pin sama sekali... Tau² ws akun anda terblokir,3,2.73.0,2024-11-17 18:50:59,LABEL_0,0.9999351501464844
Aplikasi nya bermanfaat banget cuman GK bisa penarikan 50 ribu dah itu sih kalo gw,5,,2024-11-17 18:44:45,LABEL_0,0.999826967716217
Sangat baik,5,2.73.0,2024-11-17 18:44:25,LABEL_0,0.9998960494995117
Cepat.,5,2.72.0,2024-11-17 18:41:21,LABEL_1,0.967924177646637
Sangat membantu,5,2.73.0,2024-11-17 18:38:52,LABEL_0,0.9348582029342651
Mantap ok,5,2.72.0,2024-11-17 18:36:14,LABEL_0,0.9998812675476074
Mbantu banget,5,2.72.0,2024-11-17 18:35:24,LABEL_0,0.9999291896820068
Sangat bagus untuk aplikasi BRImo,5,2.73.0,2024-11-17 18:26:08,LABEL_0,0.9994762539863586
"Setelah di update, ternyata bug dan gak bisa di buka",1,2.73.0,2024-11-17 18:25:25,LABEL_0,0.9999265670776367
Tidak bisa di klik,3,2.47.0,2024-11-17 18:25:05,LABEL_0,0.9999144077301025
"Mau buka BRImo kenapa ga bisa ya,,?pulsa ada, kuota juga ada, signal juga bagus",5,2.73.0,2024-11-17 18:16:32,LABEL_1,0.9971544742584229
Sangat membantu,5,,2024-11-17 18:07:40,LABEL_0,0.9348582029342651
Ini bagaimana cara berhenti berlangggan SMS promo dari brimo ya...setiap hari saldo kepotong terus...,1,2.72.0,2024-11-17 18:07:12,LABEL_0,0.9998142123222351
"Setelah update menu tidak bisa di klik, sdh coba uninstal dan clear data tetap tidak berfungsi",5,2.73.0,2024-11-17 18:05:48,LABEL_0,0.9999383687973022
"aplikasi sangat bagus,bisa membantu lebih cepat transfer smoga sukses truss",4,2.73.0,2024-11-17 17:57:32,LABEL_1,0.9998536109924316
Cukup membantu & memudahkan,5,2.72.0,2024-11-17 17:54:31,LABEL_0,0.9996166229248047
Buka mode pinjaman error,5,2.72.0,2024-11-17 17:52:40,LABEL_0,0.9997920393943787
BRI ini kenapa gak bisa di akses sama sekali di versi terbaru nya?? Tidak bisa di klik satupun menu yg ada di layar hp. Fingerpin juga gk bisa.,1,2.73.0,2024-11-17 17:51:46,LABEL_0,0.9999123811721802
Kode referral nya berapa ???,2,,2024-11-17 17:51:12,LABEL_0,0.9996082186698914
Sangat bermanfaat,5,2.73.0,2024-11-17 17:51:09,LABEL_0,0.9997846484184265
"Autodebet melebihi nominal tagihan, buat laporan ke CS. Responnya ga enak, CS aplikasi bebas pulsa apalagi .. pura-pura ga denger langsung di cut teleponnya",1,2.73.0,2024-11-17 17:46:34,LABEL_0,0.999854564666748
👍🏻👍🏻👍🏻,5,2.73.0,2024-11-17 17:45:21,LABEL_1,0.9997630715370178
Kemarin aplikasi Brimo sy kehapus trs download lagi ternyata ngga bisa login sampai sekarang sudah berhari-hari karena nomor handphone tidak sesuai dgn yg terdaftar di brimo katanya padahal kartu SIM di hp sy satu-satunya nomor yg terdaftar di akun brimo. Bagaimana ini?? Tolong bantu saya!!,3,2.73.0,2024-11-17 17:41:18,LABEL_0,0.9998679161071777
habis di perbarui malah ngga beres...halaman awal ga bisa di klik sama sekali ...ga bisa masuk ke menu...parah..!!,1,2.72.0,2024-11-17 17:39:44,LABEL_0,0.999919056892395
Baik pelayanan bagus,5,2.72.0,2024-11-17 17:32:18,LABEL_1,0.999093770980835
Selama pakai aman dan lancar jaya Semoga kedepannya brimo lebih gesit lagi,5,2.73.0,2024-11-17 17:30:02,LABEL_1,0.9993789196014404
Baik,5,2.72.0,2024-11-17 17:27:04,LABEL_0,0.8662340641021729
Sangat akurat... Top lah... G usah ribet2 kemanapun tetep brimo,5,2.72.0,2024-11-17 17:25:09,LABEL_1,0.9998528957366943
Mantap,5,2.73.0,2024-11-17 17:24:35,LABEL_1,0.9820002913475037
Dengan mengunakan brimo semua transaksi lancar,5,2.73.0,2024-11-17 17:21:25,LABEL_1,0.9997586607933044
Saya pindah hp terus masuk in nomer susah sesuai tpi kayanya belum sesuai parah sihh,1,2.72.0,2024-11-17 17:12:20,LABEL_0,0.99993896484375
Very good,5,,2024-11-17 17:08:16,LABEL_0,0.9999164342880249
BRImo itu juara! Gak seperti aplikasi lain yang bikin pusing. Poin yang bisa ditukerin itu bikin belanja jadi lebih menyenangkan.,5,2.73.0,2024-11-17 17:08:03,LABEL_1,0.9997571110725403
Satu kata untuk BRImo: praktis. Fitur setor tunai tanpa kartu di ATM sangat membantu di situasi darurat. Gak perlu lagi ribet bawa kartu.,5,2.73.0,2024-11-17 17:03:41,LABEL_1,0.9998243451118469
Bagus,5,2.72.0,2024-11-17 17:00:58,LABEL_1,0.9978862404823303
"Kenapa tiba tiba tdk bisa login,di suruh masukin username,sdh di masukin tetap aj GK bisa",2,,2024-11-17 17:00:02,LABEL_0,0.9999279975891113
Sangat mudah dan memuaskan,5,2.73.0,2024-11-17 16:59:39,LABEL_1,0.9963233470916748
Dengan BRImo semua jadi gampang,5,2.73.0,2024-11-17 16:58:35,LABEL_1,0.9998257756233215
Mantap,5,2.72.0,2024-11-17 16:58:10,LABEL_1,0.9820002913475037
Cepat dan mudah,5,,2024-11-17 16:56:26,LABEL_1,0.9995518326759338
Bagus,5,2.73.0,2024-11-17 16:53:30,LABEL_1,0.9978862404823303
"Apk ny mmg bgus TPI Tolong dong buat brimo klau udah di update menu clik nyaa tu jangan ngelag"" GK bisa memverifikasi sidik jari dan username serta password nyaa salah PD hal juga udah betul dan sudah di perbarui serta di instal ulang TPI kenapa seperti itu...., dan sinyal pun bagus tidak ada kendala di coba login kembali ke Brimo nyaa ttap Seprti ituu ini gmna konsep nyaa yg lgi punya keperluan cepet JD nyaa lama hrus menunggu klau begit trus",5,,2024-11-17 16:51:53,LABEL_0,0.9998704195022583
Mantap,5,2.73.0,2024-11-17 16:50:34,LABEL_1,0.9820002913475037
"Aplkasi setelah reset ulang hp mau login kembali,susah sekali amu masukkan user name ketik . Kok tdk bisa",1,2.72.0,2024-11-17 16:50:13,LABEL_0,0.9999276399612427
Bantu app brimo login,5,2.73.0,2024-11-17 16:47:45,LABEL_0,0.9997660517692566
Bagus,5,2.72.0,2024-11-17 16:47:36,LABEL_1,0.9978862404823303
Punyaku g bisa di bukak brimo,1,,2024-11-17 16:46:50,LABEL_0,0.999885082244873
Memudahkan segalanya,5,2.72.0,2024-11-17 16:42:45,LABEL_0,0.9975516200065613
Kenapa akhir2 ini uang di atm suka kurang2 mulu tiap hari ya? Apa cuman aku aja?,2,2.73.0,2024-11-17 16:39:36,LABEL_0,0.9999275207519531
"ini aplikasi brimo untuk biaya adminnya sangat besar sekali. ada 3 jenis biaya admin yaitu biaya admin bulanan rp.5.500.000, biaya admin atm rp.2.500.000 dan biaya transaksi rp 750.000/sms itu sangat besar kenapa harus dibeda²in biaya adminnya kalau bisa disatuin aja biaya adminnya ini jadinya aplikasi takut dipake buat transaksi karena biaya adminnya besar",1,2.72.0,2024-11-17 16:37:12,LABEL_0,0.9998688697814941
Sangat bagus sekali dan sungguh membantu,5,2.72.0,2024-11-17 16:31:47,LABEL_1,0.9997432827949524
Mantap,5,2.71.0,2024-11-17 16:25:09,LABEL_1,0.9820002913475037
"Maaf saya kasi bintang 2 karna semalam saya coba masuk ke apk brimo saya untuk cek sisa saldo malahan kok saldonya ngak bisa dilihat, udah coba keluar dan login lagi ttp gak bisa yang saya khawatirkan sisa saldo saya jt 1.200 rb nanti hangus ini saya mau lahiran loh bulan 12 lah itu simpanan saya kenapa saya gak di perlihatkan saldo saya masalahnya aplikasi ini sudah saya update tapi kenapa jadi gini ya",5,2.73.0,2024-11-17 16:25:04,LABEL_0,0.9999300241470337
Mantepp... Sangat membantu...😎,5,2.72.0,2024-11-17 16:23:48,LABEL_1,0.9946467280387878
Sangat cepat dan sangat memudahkan.,4,2.72.0,2024-11-17 16:14:00,LABEL_0,0.882284939289093
"Ko tiba2 saldo rekening saya jadi nol,gimana ini",5,2.73.0,2024-11-17 16:13:47,LABEL_0,0.999901294708252
Bagus,5,2.73.0,2024-11-17 16:13:08,LABEL_1,0.9978862404823303
terbaik,5,2.73.0,2024-11-17 16:12:54,LABEL_0,0.9998795986175537
Mntabb,5,2.72.0,2024-11-17 15:57:04,LABEL_0,0.9998117089271545
Keren,5,,2024-11-17 15:56:27,LABEL_1,0.9997929930686951
Bagus lebihh mudah dlam melakukan transaksi non tuani bsa Kpnpun dan dmnpun yg pntg ada QRIS,5,2.72.0,2024-11-17 15:50:39,LABEL_1,0.9907614588737488
"Brimo saya tidak bisa di login, ada apa ini BRI, mana uang di situ semua, kalau gini terus nampak nya pindah bank aja kalau ganguan terus kayak gini",1,2.73.0,2024-11-17 15:50:26,LABEL_0,0.999927282333374
"Transfer, topup,bayar ini itu dan lihat saldo jadi mudah",5,2.73.0,2024-11-17 15:49:08,LABEL_1,0.9810437560081482
💯,5,2.72.0,2024-11-17 15:45:43,LABEL_1,0.9997703433036804
Sangat lah mudah menggunakakannya,5,2.72.0,2024-11-17 15:40:27,LABEL_1,0.9995972514152527
Aman Terimaksih,5,2.72.0,2024-11-17 15:38:53,LABEL_1,0.9986144304275513
mempermudah pembayaran,5,2.72.0,2024-11-17 15:36:09,LABEL_1,0.9892863631248474
ska,5,2.73.0,2024-11-17 15:33:28,LABEL_0,0.9994053840637207
"bagus, mempermudah dan mempercepat transaksi .",5,2.73.0,2024-11-17 15:25:04,LABEL_1,0.9526512622833252
Memudahkan transaksi tanpa harus ke bank,5,2.73.0,2024-11-17 15:24:10,LABEL_1,0.9997069239616394
Mudah dan gak ribet maksih BRImo,5,2.73.0,2024-11-17 15:20:29,LABEL_1,0.9965243935585022
kebanyakan update jadi ngelek banget dah,5,2.73.0,2024-11-17 15:15:48,LABEL_0,0.9999421834945679
Bikin sy mudah untuk transaksi,5,2.73.0,2024-11-17 15:08:49,LABEL_1,0.9997604489326477
Susah untuk melakukan verifikasi wajah.,1,2.73.0,2024-11-17 15:02:28,LABEL_0,0.9998983144760132
Ok,5,,2024-11-17 15:01:08,LABEL_0,0.9997263550758362
Hp saya rusak terus login pakai hp lain selalu gagal diharuskan menggunakan kartu yang terdaftar juga harus ada paket datanya kartu tersebut padahal saya buka pakai wifi Keanehan tolol apalagi ini Brimo menyusahkan pengguna bahkan sekedar login pun tidak bisa 😭😭😭,1,,2024-11-17 14:58:29,LABEL_0,0.9999324083328247
"Top banget, aplikasinya luarbiasa!! Saya sangat suka👍",5,2.69.0,2024-11-17 14:56:07,LABEL_1,0.9998149275779724
Sangat mempermudah membuat rekening tanpa harus antri ke bank,5,2.73.0,2024-11-17 14:55:47,LABEL_1,0.999661922454834
Bagus,5,2.72.0,2024-11-17 14:53:25,LABEL_1,0.9978862404823303
"BRI sebaiknya notif lewat SMS di tiadakan karena sudah ada notifikasi dari aplikasi, karena lumayan juga 1 kali SMS 750 Rp, dan rata rata sebulan 3 SMS plus biaya adm, disamping itu ATM BRI sekarang sudah jarang banyak yg di tarik, kalo kita ngambil ke ATM terdekat lumayan kena cas 7500 Rp,,",5,2.72.0,2024-11-17 14:50:37,LABEL_0,0.9998785257339478
Alikasinya sangat membantu,4,2.72.0,2024-11-17 14:47:50,LABEL_0,0.9803736209869385
Mantap,5,2.72.0,2024-11-17 14:44:04,LABEL_1,0.9820002913475037
Pelayanan cepat,5,2.73.0,2024-11-17 14:41:56,LABEL_0,0.9997032284736633
